id,language,tweet is reply,number of hashtags in tweet,number of cashtags in tweet,number of mentions in tweet,number of urls in tweet,number of photos in tweet,number of videos in tweet,presence of quoted tweet in tweet,number of replies to tweet,number of retweets to tweet,number of likes to tweet,number of words in tweet,number of special characters (ASCII) in tweet,number of non-ASCII characters in tweet,number of uppercase characters in tweet,number of digits in tweet,language in tweet is english,polarity of tweet,subjectivity of tweet,bot,number of tweets
289566319,en,1.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,7.0,3.18,0.45,5.27,2.0,0.27,0.03,0.05,0,11
180681049,en,0.4,0.07,0.0,0.08,0.06,0.18,0.17,0.23,0.29,0.36,1.54,14.86,3.59,0.91,5.23,0.28,0.89,0.14,0.4,0,349
2466918751,en,0.23,0.0,0.0,0.08,0.0,0.15,0.08,0.08,0.23,1.69,12.38,8.69,1.0,0.46,3.54,0.38,0.62,0.08,0.23,0,13
3089696316,en,0.0,1.87,2.89,1.79,1.02,0.04,0.04,0.0,0.04,0.6,0.85,24.19,9.94,0.45,17.45,2.62,1.0,0.06,0.21,0,47
231832119,en,0.0,0.25,0.0,1.75,0.0,0.25,0.25,0.0,0.25,0.0,0.0,23.25,5.0,0.0,9.25,1.25,1.0,0.14,0.56,0,4
392072797,en,0.75,0.25,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.12,19.25,4.88,0.0,4.62,0.5,1.0,0.17,0.43,1,16
522831042,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,5.86,3.14,0.0,2.86,0.29,0.43,0.01,0.35,1,7
160189998,en,0.88,0.24,0.0,0.12,0.06,0.27,0.27,0.03,0.47,0.25,2.77,17.79,7.16,0.88,5.7,1.26,0.94,0.07,0.29,0,986
2255955607,en,0.51,0.41,0.18,0.05,0.02,0.06,0.06,0.28,0.28,0.1,0.62,16.27,4.81,0.19,5.4,1.43,0.89,0.03,0.35,0,115
512776648,en,0.21,0.01,0.0,0.12,0.01,0.09,0.1,0.16,0.34,0.45,5.41,9.43,1.58,1.2,3.67,0.53,0.86,0.05,0.3,0,176
600258601,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,2.36,15.09,3.55,0.0,5.77,0.05,0.91,-0.03,0.4,1,22
314017679,en,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3.5,0.5,16.5,2.0,0.0,0.5,0.0,0.0,0,2
7836182,en,0.16,0.11,1.86,0.02,0.16,0.22,0.21,0.01,0.36,0.18,1.98,8.68,3.74,0.1,9.55,0.6,0.81,0.12,0.23,0,207
1012496352,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
389157413,en,0.91,0.05,0.0,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.55,13.23,4.24,0.05,5.41,0.73,0.91,0.05,0.34,0,66
823686089860845568,en,0.33,1.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33,3.67,0.67,3.67,1.33,1.0,0.37,0.39,1,3
386513005,en,0.39,0.04,0.0,0.08,0.04,0.0,0.0,0.55,0.05,0.05,0.43,7.78,2.48,0.15,3.42,0.26,0.78,0.06,0.33,1,186
2159761819,en,0.33,0.0,0.0,0.02,0.03,0.04,0.03,0.06,0.34,0.39,1.83,7.37,1.04,1.03,1.14,0.52,0.77,-0.0,0.32,0,103
2641963468,en,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.23,0.15,1.69,8.92,1.46,0.23,2.77,0.0,0.69,0.03,0.35,1,13
15285728,en,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,1.0,7.5,12.0,1.0,0.5,0.25,0.25,0,2
813474234223788033,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.5,0.0,1.5,0.0,1.0,0.0,0.0,1,2
746205482705051650,en,0.41,0.09,0.0,0.0,0.0,0.5,0.36,0.0,0.41,2.32,8.73,4.45,1.09,0.59,1.55,0.45,0.59,-0.02,0.03,0,22
535379554,en,0.1,0.01,0.0,0.01,0.0,0.02,0.02,0.11,0.02,0.12,0.24,8.84,0.86,0.79,5.21,0.08,0.85,0.04,0.36,0,185
68320516,en,0.53,0.53,0.0,0.13,0.07,0.2,0.2,0.0,0.07,0.07,0.13,15.73,3.73,0.0,5.53,0.53,0.8,0.04,0.27,0,15
1080306914,en,0.02,0.83,0.5,0.8,0.82,0.15,0.15,0.0,0.3,1.39,2.73,22.38,7.3,0.06,9.4,2.38,1.0,0.04,0.36,0,205
44433662,en,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.26,0.04,0.17,4.3,1.26,0.35,2.57,0.04,0.65,0.12,0.14,0,23
26269045,en,0.17,1.29,0.0,0.21,0.25,0.26,0.28,0.38,0.18,0.16,2.94,10.87,3.53,1.37,3.78,0.65,0.88,0.11,0.31,0,104
831955835895087108,en,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1.5,8.0,3.0,0.0,8.0,0.0,1.0,0.75,0.9,1,2
1476186835,en,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.09,0.02,0.21,6.27,2.52,0.04,3.23,0.27,0.71,0.2,0.42,0,56
4478279534,en,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,6.6,6.67,3.4,1.67,1.33,1.07,0.87,-0.09,0.22,0,15
825747943940640771,en,0.0,0.0,0.0,0.0,0.35,0.42,0.42,0.0,0.0,1.13,0.06,22.94,4.26,6.23,7.13,3.52,0.9,0.02,0.3,1,31
347624691,en,0.0,1.64,0.0,0.0,0.93,0.0,0.0,0.0,0.07,0.0,0.0,8.64,4.64,1.64,5.29,0.0,0.86,0.12,0.14,0,14
32735565,en,0.55,2.09,0.0,0.27,0.09,0.09,0.09,0.0,0.55,0.0,0.27,29.45,8.27,3.91,13.55,0.64,1.0,0.18,0.48,1,11
300475986,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1,1
1489396614,en,0.17,0.0,0.0,0.02,0.0,0.08,0.07,0.4,0.21,0.14,0.7,4.48,0.77,0.47,1.71,0.21,0.71,0.04,0.18,0,249
624308298,en,0.72,0.51,0.0,0.18,0.0,0.23,0.19,0.01,0.32,0.02,0.91,16.44,5.78,1.73,5.99,1.1,0.94,0.08,0.34,0,308
120168820,en,0.1,0.24,0.6,0.72,0.8,0.0,0.0,0.04,0.02,0.0,0.1,12.88,2.74,0.72,6.58,0.54,0.88,0.02,0.2,0,50
3031880005,en,0.15,0.01,0.0,0.03,0.0,0.0,0.0,0.21,0.21,0.49,3.51,8.88,0.82,1.06,2.58,0.44,0.82,0.02,0.39,0,156
128307133,en,0.03,5.35,0.0,0.2,0.52,0.52,0.94,0.0,0.01,0.07,0.34,24.26,10.3,1.89,11.34,2.5,0.98,0.11,0.25,0,122
280005555,en,0.31,0.01,0.0,0.01,0.01,0.04,0.04,0.16,0.3,0.05,0.52,12.47,1.49,2.0,6.07,0.32,0.03,-0.0,0.03,0,279
321336051,en,0.12,0.41,0.0,0.93,0.68,0.18,0.18,0.09,0.2,0.41,1.38,18.5,5.27,0.34,6.16,0.71,0.93,0.13,0.28,0,56
369004969,en,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,12.85,2.37,0.22,3.65,0.41,0.93,0.17,0.3,1,54
2859891555,en,0.3,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.02,0.81,1.86,8.09,2.16,0.86,8.02,0.42,0.91,-0.02,0.22,1,43
972887226,en,0.82,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.73,1.09,3.64,6.82,1.64,2.91,2.73,1.09,0.91,-0.04,0.21,0,11
2585737119,en,0.41,0.0,0.0,0.01,0.0,0.02,0.02,0.19,0.21,0.4,1.85,8.89,1.12,1.74,2.14,0.12,0.83,0.0,0.28,0,113
2564214856,en,0.64,0.14,0.05,0.4,0.06,0.01,0.01,0.02,0.13,0.17,2.26,14.26,3.63,0.27,5.73,0.86,0.89,0.03,0.35,0,415
2529583811,en,0.44,0.0,0.0,0.01,0.0,0.03,0.04,0.23,0.3,0.14,0.38,6.99,0.91,0.47,0.64,0.4,0.81,0.01,0.26,0,159
356296224,en,0.19,0.02,0.0,0.22,0.76,0.0,0.0,0.03,0.05,0.05,0.47,10.51,1.96,0.42,7.05,0.56,0.94,0.06,0.33,0,221
944424307,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,0.12,1,1
70748827,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,2.0,5.0,1.0,1.0,0.4,0.38,1,2
832272518190886912,en,0.83,0.05,0.42,0.17,0.0,0.03,0.03,0.01,0.56,0.05,1.49,9.5,3.41,0.02,2.98,2.38,0.85,0.06,0.25,0,566
14664355,en,0.3,0.08,0.17,0.81,0.09,0.08,0.08,0.28,0.27,0.45,2.23,16.91,5.03,0.64,8.08,0.58,0.91,0.11,0.24,0,64
4186623612,en,0.09,0.01,0.0,0.14,0.0,0.14,0.09,0.65,0.14,2.05,3.48,4.25,0.75,2.24,1.93,0.2,0.89,0.04,0.1,1,88
863140584,en,0.75,0.39,0.0,0.27,0.07,0.18,0.18,0.12,0.13,0.12,1.06,16.93,4.94,0.64,8.2,1.0,0.9,0.09,0.39,0,163
2621167436,en,0.0,2.33,0.0,0.0,0.0,0.67,0.67,0.0,0.33,0.0,0.33,9.33,3.33,0.0,7.0,8.67,1.0,0.0,0.0,1,3
766670293561585665,en,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
58181293,en,0.83,0.1,0.0,0.19,0.01,0.0,0.0,0.06,0.1,0.15,0.45,10.74,3.74,0.71,4.01,0.81,0.06,0.0,0.02,0,193
3247445346,en,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.14,1.14,5.59,1.23,0.18,1.86,0.18,0.68,0.01,0.22,0,22
2565237502,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1,1
358861148,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,6.0,0.0,7.0,2.0,1.0,0.47,0.58,0,1
331613467,en,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.25,0.12,0.0,7.12,3.12,0.0,3.0,8.75,1.0,0.0,0.0,0,8
149632480,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,8.0,2.0,0.0,0.4,0.8,1,1
603752508,en,0.42,0.0,0.0,0.0,0.06,0.03,0.03,0.26,0.32,0.29,4.74,5.87,1.23,0.32,1.71,0.74,0.68,0.05,0.17,0,31
263436971,en,0.32,0.01,0.0,0.03,0.01,0.0,0.0,0.22,0.25,0.23,1.05,6.42,1.05,0.53,2.43,0.51,0.75,0.05,0.3,0,187
2218337988,en,0.36,0.0,0.0,0.0,0.07,0.0,0.0,0.54,0.29,0.0,0.54,8.75,2.07,0.5,3.93,0.21,0.75,0.01,0.22,0,28
378303736,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.5,0.0,1.0,0.0,0.25,1,2
17621490,en,0.82,0.01,0.0,0.04,0.01,0.01,0.01,0.04,0.67,0.15,4.58,10.56,3.61,0.88,3.78,0.6,0.82,0.12,0.24,0,72
461930583,en,0.89,0.02,0.0,0.05,0.03,0.07,0.07,0.03,0.91,0.01,3.01,11.68,3.48,2.92,4.12,1.03,0.19,0.02,0.09,0,967
2210948984,en,0.16,0.0,0.0,0.0,0.0,0.13,0.1,0.06,0.1,0.97,2.71,8.94,1.45,0.9,2.13,0.29,0.87,0.1,0.43,0,31
246228484,en,0.53,0.28,0.0,0.0,0.03,0.19,0.19,0.06,0.39,0.11,0.5,8.39,3.14,0.22,4.17,0.33,0.75,0.03,0.27,1,36
4803852421,en,0.0,0.29,0.0,0.05,1.0,0.0,0.0,0.0,0.0,12.86,0.0,2.19,0.86,0.0,1.43,0.0,0.95,0.04,0.03,1,21
1881679015,en,0.0,0.27,0.0,0.36,1.09,0.06,0.06,0.0,0.06,0.03,0.45,11.94,3.27,0.03,7.79,0.52,0.97,0.12,0.17,0,33
370282162,en,0.22,0.13,0.0,0.13,0.02,0.15,0.15,0.17,0.17,0.03,0.62,13.63,2.27,1.25,8.69,0.51,0.87,0.05,0.34,0,381
788638622,en,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12.5,3.0,0.5,5.0,0.0,1.0,0.0,0.0,1,2
919570921,en,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.03,0.0,1.69,0.05,0.28,-0.0,0.0,1,39
602466481,en,0.23,0.05,0.0,0.09,0.02,0.05,0.03,0.12,0.27,0.39,2.97,9.09,1.56,1.09,3.6,0.57,0.84,-0.03,0.26,0,129
1700536627,en,0.19,0.36,0.0,0.09,0.16,0.05,0.05,0.0,0.16,0.05,0.38,15.95,2.91,0.95,3.06,0.46,0.99,0.17,0.42,0,154
28550490,en,0.27,0.15,0.05,0.08,0.03,0.06,0.05,0.43,0.11,0.01,0.3,10.38,2.55,0.01,3.14,0.46,0.92,0.09,0.23,0,225
44183374,en,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,23.5,5.5,2.0,7.5,6.0,1.0,0.5,0.68,1,2
92131636,en,0.11,1.19,0.0,0.38,0.17,0.08,0.13,0.13,0.03,0.09,0.44,13.86,4.13,3.76,6.68,1.07,0.89,0.12,0.3,0,187
2369957463,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1
528995221,en,0.01,0.03,0.39,0.02,0.18,0.17,0.16,0.24,0.01,0.08,0.4,11.48,2.43,0.14,5.6,0.98,0.84,0.06,0.2,0,174
15161367,en,0.6,0.02,0.01,0.12,0.06,0.16,0.19,0.27,0.25,0.15,0.75,10.38,3.87,0.01,6.69,0.69,0.93,0.04,0.26,0,2294
166459451,en,0.93,0.02,0.0,0.04,0.01,0.19,0.19,0.01,0.27,0.32,5.93,12.61,2.21,0.68,5.47,0.94,0.89,0.07,0.29,0,363
349249475,en,0.57,0.39,0.34,0.08,0.09,0.03,0.03,0.08,5.48,3.9,35.3,19.02,5.28,0.53,6.39,1.25,0.93,0.14,0.39,0,3969
76541586,en,0.33,0.04,0.0,0.07,0.0,0.07,0.07,0.37,0.15,0.0,0.22,5.07,0.81,1.19,2.26,0.19,0.85,0.07,0.29,0,27
381881099,en,0.25,0.08,0.0,0.08,0.0,0.08,0.33,0.0,0.33,4.58,9.75,7.5,1.17,1.08,1.58,0.33,0.92,0.11,0.29,0,12
29099266,en,0.92,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.75,5.42,2.25,1.92,5.08,0.75,0.67,-0.08,0.17,0,12
304684050,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,7.0,0.0,1.0,0.7,0.65,1,1
41155075,en,0.29,0.3,0.02,0.33,0.26,0.24,0.23,0.32,0.18,0.05,0.47,11.92,4.27,0.87,3.87,0.72,0.9,0.09,0.25,0,103
371896543,en,0.69,0.0,0.0,0.02,0.01,0.06,0.06,0.04,0.29,0.12,0.19,8.65,3.03,0.07,2.91,0.34,0.2,0.0,0.08,0,141
105519158,en,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.41,18.41,5.04,6.26,5.44,0.26,0.15,0.05,0.05,0,27
52119793,en,0.08,1.33,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,14.08,3.58,4.08,3.67,0.08,0.92,-0.16,0.39,0,12
210826493,en,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,10.14,2.5,32.36,3.5,1.07,0.14,0.0,0.0,1,14
247604998,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1,1
2515116383,en,0.37,0.26,0.0,0.18,0.02,0.07,0.07,0.12,0.61,0.87,5.18,25.81,4.78,1.21,6.81,0.86,0.97,0.05,0.42,0,1121
1488637562,en,0.0,1.63,0.0,0.14,1.01,0.14,0.14,0.0,0.01,0.01,0.02,12.18,4.14,0.23,4.41,0.8,0.95,0.13,0.34,0,153
270657131,en,0.85,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.33,15.23,3.13,0.44,5.26,0.72,0.92,0.04,0.23,0,39
797943000,en,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,6.0,0.0,0.0,0.43,0.73,1,1
3316229857,en,0.56,0.0,0.0,0.06,0.0,0.19,0.19,0.44,0.12,0.12,2.0,6.5,1.38,2.12,1.31,0.12,0.88,0.17,0.22,0,16
802284883,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,1.0,0.2,0.6,1,1
2572777925,en,0.22,0.09,0.0,0.09,0.0,0.03,0.03,0.56,0.09,0.22,1.91,3.09,1.69,2.12,7.44,0.38,0.62,0.0,0.08,0,32
119241727,en,0.0,0.0,0.0,0.33,0.67,0.0,0.0,0.67,0.0,0.0,0.67,5.0,0.67,3.67,1.0,0.0,0.67,0.23,0.2,1,3
869637265395470336,en,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.28,1.24,17.48,5.0,0.0,11.0,1.04,0.96,-0.0,0.27,0,25
781495722,en,0.25,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,1.75,5.75,0.25,0.75,3.25,0.5,1.0,-0.12,0.25,0,4
1663684051,en,0.23,0.02,0.0,0.01,0.08,0.0,0.0,0.16,0.24,0.95,1.28,6.62,0.97,0.98,0.61,0.35,0.25,-0.0,0.06,0,1489
1547173381,en,0.64,0.15,0.0,0.04,0.14,0.21,0.22,0.01,0.3,0.48,0.65,5.19,1.88,1.55,4.09,1.24,0.7,0.04,0.12,0,159
411607558,en,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,3.0,0.5,7.5,1.0,1.0,0.45,0.65,0,2
1649090058,en,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.2,22.6,4.8,0.0,6.4,1.0,0.8,-0.1,0.2,1,5
334921985,en,0.35,0.0,0.0,0.01,0.09,0.02,0.02,0.1,0.34,0.06,1.02,11.78,1.39,2.0,2.25,0.45,0.93,0.17,0.46,0,574
32144403,en,0.31,1.38,0.0,0.5,0.0,0.0,0.0,0.62,0.19,0.56,2.88,26.25,5.62,1.12,5.5,0.12,1.0,-0.01,0.41,0,16
14292717,en,0.04,0.29,0.34,0.14,0.2,0.13,0.12,0.64,1.57,1.67,13.34,10.84,3.58,0.17,5.04,0.5,0.85,0.15,0.3,0,1944
2562688483,en,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.0,0.0,2.67,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,3
2623865757,en,0.48,0.78,0.0,0.06,0.23,0.16,0.12,0.25,0.33,0.58,4.03,16.05,4.12,0.69,5.68,0.53,0.96,0.07,0.3,0,933
816463277643288577,en,0.06,0.0,1.35,0.0,0.04,0.0,0.0,0.0,0.06,0.08,0.51,22.9,7.35,0.2,3.49,6.61,0.96,0.11,0.38,0,51
80744646,en,0.0,0.0,0.0,0.0,0.94,0.06,0.06,0.0,0.0,0.0,0.0,1.47,0.39,8.22,0.47,0.31,0.53,0.06,0.06,0,36
124077796,en,0.77,0.14,0.0,0.68,0.0,0.0,0.0,0.0,0.09,0.0,1.41,9.36,5.27,0.68,6.45,0.23,0.68,0.2,0.31,0,22
247469280,en,0.21,0.01,0.0,0.02,0.12,0.14,0.14,0.2,0.16,0.14,0.97,7.35,1.02,0.61,2.62,0.54,0.85,0.04,0.23,0,192
30248205,en,0.0,0.04,0.0,0.48,1.0,0.0,0.0,0.0,0.04,0.0,0.04,12.04,2.22,0.22,5.57,0.83,0.87,0.1,0.29,0,23
587136069,en,0.61,0.0,0.0,0.0,0.01,0.01,0.01,0.19,0.3,0.04,1.23,17.26,3.16,3.07,4.85,0.66,0.89,0.08,0.44,1,158
68046790,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,0.0,18.0,0.0,1.0,-0.61,0.74,1,1
49482072,en,0.36,0.06,0.0,0.06,0.01,0.1,0.1,0.43,0.29,0.0,0.22,6.7,1.84,1.1,3.21,0.14,0.69,0.09,0.34,0,94
518814636,en,0.18,0.12,0.0,0.06,0.0,0.12,0.12,0.06,0.12,0.0,0.41,13.65,1.47,2.0,3.41,0.18,0.88,-0.04,0.34,1,17
629464311,en,0.62,0.38,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.62,18.46,4.69,0.15,7.62,0.85,0.85,0.4,0.61,1,13
466821972,en,0.65,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.01,0.49,4.73,1.88,1.19,4.62,0.55,0.61,0.56,0.65,0,1429
152055403,en,0.0,0.01,0.0,0.0,0.98,0.01,0.01,0.01,0.0,0.0,0.01,13.77,3.54,0.19,3.21,0.0,1.0,0.35,0.52,1,98
73532187,en,0.0,2.71,0.0,0.0,0.86,0.43,0.43,0.14,0.0,0.29,0.71,11.14,4.29,0.29,9.57,0.14,1.0,0.05,0.1,0,7
39477602,en,0.19,0.19,0.0,0.38,0.06,0.25,0.25,0.16,0.12,0.0,0.12,12.31,1.97,0.41,4.25,1.34,0.91,0.12,0.39,0,32
332630281,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,2.0,0.0,2.67,0.33,0.33,0.16,0.24,0,3
123745923,en,0.0,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,14.7,3.38,0.04,14.49,0.53,0.98,0.4,0.69,0,47
281954488,en,0.9,0.0,0.0,0.0,0.0,0.13,0.13,0.03,0.4,0.0,0.17,6.6,1.97,7.33,1.33,0.27,0.3,0.09,0.11,0,30
788154994910461952,en,0.68,0.04,0.0,0.04,0.0,0.05,0.05,0.15,0.56,0.96,2.58,6.76,1.79,1.12,1.77,0.9,0.79,0.03,0.23,1,130
44881128,en,0.33,0.01,0.0,0.01,0.01,0.02,0.02,0.32,0.31,0.62,0.37,8.27,2.16,0.55,2.69,0.2,0.64,0.1,0.39,0,3713
2331253086,en,0.5,0.25,0.0,0.0,0.0,0.62,0.5,0.0,0.12,0.12,3.75,3.38,0.75,0.12,4.0,0.0,0.75,-0.04,0.07,1,8
2945128473,en,0.0,0.09,0.0,0.02,0.7,0.0,0.0,0.0,0.0,0.0,0.02,17.81,5.04,0.19,4.32,0.62,0.98,0.09,0.25,0,47
1338139874,en,0.44,0.03,0.0,0.01,0.07,0.02,0.03,0.19,0.36,0.6,0.66,8.3,2.21,0.12,3.17,0.29,0.81,0.06,0.32,0,1272
238080130,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,1,1
488141460,en,0.52,0.02,0.0,0.0,0.01,0.18,0.14,0.02,0.65,0.14,4.91,13.53,1.7,0.9,2.74,0.29,0.84,0.06,0.3,0,111
2610286794,en,0.92,0.11,0.01,0.05,0.0,0.0,0.0,0.02,0.1,0.02,0.57,8.32,2.99,0.28,4.8,0.28,0.88,0.08,0.23,0,184
898199669540478976,en,0.27,0.18,0.55,0.09,0.18,0.18,0.18,0.09,0.18,0.09,0.09,14.91,4.09,0.73,3.27,0.0,1.0,0.18,0.24,1,11
222002160,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,5.0,0.0,1.0,0.42,0.5,1,1
156248786,en,0.0,0.26,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.14,0.84,16.52,3.34,0.04,8.4,1.16,0.98,0.17,0.51,0,50
2329207944,en,0.09,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.09,0.0,0.45,2.82,0.18,0.18,0.55,0.0,0.73,0.16,0.16,0,11
872273573217521664,en,0.08,0.03,0.0,0.0,0.02,0.04,0.03,0.16,0.08,0.01,0.21,8.53,0.83,0.3,2.13,0.35,0.8,0.03,0.25,0,394
962714640,en,0.33,0.25,0.0,0.58,0.42,0.0,0.0,0.42,0.92,0.25,7.25,11.58,4.33,0.25,4.33,0.67,1.0,0.12,0.28,0,12
2208083940,en,0.09,0.0,0.0,0.87,0.91,0.0,0.0,0.0,0.0,0.0,0.04,9.04,3.39,3.04,10.09,0.39,0.48,0.02,0.1,0,23
55705130,en,0.49,0.27,0.0,0.29,0.18,0.09,0.09,0.04,0.27,0.05,1.35,24.31,5.96,0.15,9.27,1.04,1.0,0.01,0.36,0,55
49503473,en,0.43,0.51,0.0,0.21,0.08,0.09,0.09,0.03,0.16,0.1,0.82,22.93,5.48,0.02,8.03,0.81,0.98,0.12,0.44,0,427
214728131,en,0.53,0.0,0.0,0.02,0.13,0.1,0.11,0.07,0.36,0.23,1.36,4.52,1.29,0.43,0.81,0.44,0.76,0.05,0.17,0,1298
516649238,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,5.0,0.0,7.0,5.0,1.0,0.5,0.36,0,1
19619569,en,0.01,5.69,0.07,0.0,0.43,0.98,0.98,0.0,0.02,0.01,0.17,33.44,11.93,0.95,18.51,6.17,1.0,0.06,0.3,0,1676
633978889,en,0.33,0.04,0.0,0.02,0.02,0.18,0.16,0.06,0.29,0.02,0.61,9.92,1.51,0.61,2.65,0.37,0.94,0.12,0.31,0,49
53991495,en,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,9.4,1.2,1.2,2.4,0.0,0.8,0.06,0.14,1,5
18085741,en,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
374378315,en,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,10.5,3.83,0.83,3.33,0.17,0.5,0.13,0.27,0,6
52494989,en,0.0,0.03,0.0,0.62,1.02,0.05,0.05,0.15,0.0,0.01,0.02,11.46,3.09,0.19,7.15,0.8,0.96,0.03,0.21,0,1066
401907250,en,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,8.5,0.0,8.75,4.5,0.75,0.14,0.33,1,4
121194586,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
242887325,en,0.92,0.29,0.0,0.06,0.01,0.04,0.03,0.03,0.45,0.16,1.84,19.73,6.98,0.42,8.37,1.27,0.96,0.06,0.37,0,539
