id,language,number of days between account creation and account labelling,presence of digits in name,presence of special characters (ASCII) in name,presence of non-ASCII characters in name,length of name,presence of digits in screen name,length of screen name,presence of url,number of followers,number of friends,number of listed,number of favourites,number of statuses,verified account,presence of banner,presence of default profile,presence of default profile image,number of urls in description,number of hashtags in description,number of cashtags in description,number of mentions in description,number of words in description,number of special characters (ASCII) in description,number of non-ASCII characters in description,number of uppercase characters in description,number of digits in description,language in description is english,polarity of description,subjectivity of description,bot
409292922,en,2145,0,0,0,9,1,8,0,13,48,0,717,1099,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
61560150,en,3578,0,0,0,5,0,12,0,4643,2500,169,5464,30578,1,1,0,0,1,0,0,2,14,11,0,14,0,1,0.0,0.0,0
43288696,en,3500,0,1,0,18,0,6,0,57,19,4,2300,9708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
194487724,en,2520,0,1,0,17,0,13,0,6,19,1,2351,3295,0,0,0,0,0,0,0,0,10,2,3,1,0,0,0.0,0.0,1
303584784,en,2502,0,0,0,11,1,11,0,14,1856,0,2384,2901,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
434505726,en,2076,0,0,0,9,0,9,0,5,13,0,631,933,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
140127631,en,3296,0,0,0,10,0,8,0,39,97,1,1368,1939,0,1,1,0,0,2,0,0,19,12,0,27,0,1,0.5,0.6,1
834467882977415168,en,189,0,0,0,8,0,15,0,23,9,0,52,421,0,1,1,0,0,0,0,0,18,3,0,2,0,1,0.0,0.42,1
3256117152,en,715,0,0,0,3,0,9,1,8,0,0,1648,1736,0,0,0,0,0,0,0,0,4,2,0,3,0,1,0.0,0.0,1
525796811,en,1982,0,0,0,12,0,15,0,289,434,4,2637,31381,0,1,0,0,0,0,0,0,3,3,0,2,2,0,0.0,0.0,1
2943398870,en,1590,0,0,0,3,0,14,0,1004,177,4,11078,7156,0,1,1,0,0,1,0,0,1,1,0,3,0,0,0.0,0.0,0
24153808,en,3685,0,0,0,15,1,8,0,191,362,11,172,4663,0,1,0,0,0,0,0,0,5,2,0,4,0,1,0.0,0.0,0
1202258016,en,1646,0,0,0,12,0,11,0,18,0,0,2453,3473,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
768569258,en,1864,0,0,0,7,0,8,0,5,1,0,2403,3240,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1
854230765164531713,en,134,0,0,0,6,1,15,0,0,29,0,15,130,0,0,1,0,0,0,0,0,9,2,0,2,0,1,0.0,0.0,1
770680648642297857,en,990,0,0,1,12,1,12,0,343,575,0,22017,9635,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0
44463066,en,3628,0,0,0,10,0,12,1,765,300,8,1087,20065,0,1,0,0,0,0,0,2,7,5,0,1,0,1,0.0,1.0,0
421543749,en,2648,0,0,0,8,0,7,1,506,1159,4,2052,4293,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0
555527518,en,2587,0,0,1,9,0,13,0,870,505,6,58704,37866,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
429569712,en,2061,0,0,0,3,1,11,0,4,0,0,40,106,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0
2359552826,en,1271,0,0,0,18,0,9,0,4,32,0,893,1314,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
52668140,en,3608,0,1,0,30,0,11,0,100,564,1,2899,4948,0,1,0,0,0,0,0,0,7,23,0,27,3,1,0.0,0.0,0
904035520354902016,en,616,0,0,0,10,1,12,0,24,184,1,895,450,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
284335893,en,2951,0,1,0,13,0,10,1,158,32,4,1381,7669,0,1,1,0,0,0,0,0,19,9,0,1,0,1,-0.03,0.12,0
33036023,en,3050,0,0,0,13,0,8,1,173,57,4,2501,3553,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772293092900614145,en,299,0,0,0,14,0,15,0,1,0,0,66,187,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0
309381813,en,2468,0,0,0,16,0,12,0,25,121,0,1875,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
291745442,en,2300,0,0,0,8,1,9,0,6,42,0,1289,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2691872691,en,1774,0,1,0,2,0,14,0,934,372,9,82862,13247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
1109971369,en,1630,0,0,0,12,1,10,1,32,0,0,13,110,0,1,0,0,0,0,0,0,13,3,0,3,0,1,0.5,0.5,0
862641564,en,1763,1,0,0,15,1,15,1,0,0,1,2221,2247,0,1,0,0,0,0,0,0,11,6,0,5,2,1,-0.6,0.9,1
430249624,en,2696,0,0,0,6,0,13,0,27,170,0,1982,2499,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
80118662,en,3265,0,0,0,14,0,9,0,4,155,0,71,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
78410647,en,3517,0,0,0,5,0,9,1,69,193,15,2027,2125,0,0,0,0,0,0,0,0,10,5,0,6,0,1,0.0,0.12,0
390585309,en,2141,0,0,0,2,1,15,0,92,0,2,2670,3709,0,1,1,0,0,0,0,0,7,1,5,2,8,0,0.0,0.0,0
42663256,en,2982,0,0,0,5,0,11,0,556,0,1,33,12090,0,0,0,0,0,0,0,0,7,3,0,1,3,0,0.0,0.0,0
393245201,en,2131,0,0,0,11,1,11,0,6,0,0,1181,1821,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
21051995,en,3634,0,0,0,12,0,12,1,618,234,13,966,2001,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0.0,0
867046459404939264,en,723,0,0,0,14,0,8,0,95,32,0,9680,268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
796424008090656768,en,232,0,0,0,14,1,15,0,1,0,0,58,170,0,0,1,0,0,0,0,0,8,1,0,0,0,1,0.12,0.38,0
376613756,en,2164,0,0,0,14,0,14,1,25,0,1,2390,3477,0,0,1,0,0,0,0,0,28,6,0,3,0,1,0.6,0.9,1
772342179503144960,en,299,0,0,0,15,0,14,0,0,0,0,51,160,0,0,1,0,0,0,0,0,18,7,0,4,2,1,0.75,0.9,0
213573854,en,2474,0,0,0,16,0,6,0,8,9,2,1041,1741,0,0,1,0,0,0,0,0,5,0,0,1,0,1,0.43,0.83,1
480905019,en,2030,0,0,0,10,0,9,0,20,0,0,2471,3395,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0.0,0.0,1
2458924856,en,1850,0,0,0,11,0,14,1,715,195,36,19029,14149,0,1,1,0,0,1,0,0,25,5,0,8,1,1,0.2,0.31,0
772050197241298944,en,299,0,0,0,15,0,12,0,1,0,0,130,264,0,0,1,0,0,0,0,0,23,11,0,22,0,1,0.0,0.0,0
2758858600,en,1486,0,0,0,12,1,9,0,113,1199,3,4418,1461,0,1,0,0,0,0,0,0,18,2,2,9,10,1,0.45,0.3,1
3026528809,en,1530,0,1,0,12,0,8,1,195,301,2,2263,3341,0,1,0,0,1,0,0,0,13,6,14,3,0,0,0.0,0.0,1
877379085214679040,en,27,0,0,1,8,1,15,0,1,0,0,17,182,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
197601535,en,3151,0,0,0,5,0,9,0,403,269,0,6441,35661,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
1332962298,en,2229,0,0,0,5,0,12,0,322,276,0,1840,1113,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
105916557,en,2887,0,0,0,14,0,9,0,62,137,2,617,875,0,1,0,0,0,0,0,0,21,9,0,13,0,1,-0.6,0.9,0
910078836,en,1752,0,1,0,1,0,14,0,35,0,0,49,300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
796721287393579008,en,231,0,0,0,13,1,15,0,0,0,0,43,113,0,0,1,0,0,0,0,0,9,3,0,1,0,1,0.6,1.0,0
241849628,en,2405,0,0,0,7,1,7,0,5,116,1,612,891,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
151378386,en,3030,0,0,0,8,0,6,0,11,28,0,1335,2047,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
197721210,en,2518,0,1,0,9,0,12,1,42,75,5,1346,2340,0,1,0,0,0,0,0,0,1,0,6,0,0,1,0.0,0.0,0
249967941,en,2387,0,0,1,12,1,15,0,16,0,2,2512,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3854740394,en,682,0,0,0,9,0,7,0,10,25,3,1705,2418,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
360845327,en,2157,0,0,0,7,0,8,0,3,22,0,451,687,0,0,0,0,0,0,0,0,10,2,0,0,3,0,0.0,0.0,1
2696092392,en,1078,0,0,0,5,0,6,0,16,0,6,1733,1770,0,1,0,0,0,0,0,0,27,11,0,9,0,1,0.47,0.58,1
63061549,en,2935,0,0,0,4,0,12,0,6,3,1,1218,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
718202628,en,1849,0,0,0,15,0,14,0,12,17,0,993,1471,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
876557931705122817,en,698,0,0,0,6,0,9,0,321,292,2,2381,1040,0,1,1,0,0,0,0,0,6,1,7,4,0,1,0.0,0.0,0
284636044,en,2951,0,0,0,13,0,12,0,472,585,10,16379,47189,0,1,1,0,0,0,0,0,2,5,0,1,0,0,0.0,0.0,0
2500179786,en,1189,0,0,0,1,0,11,0,148,199,2,3400,4328,0,1,1,0,0,0,0,0,17,3,0,3,0,1,0.0,0.0,1
842869843649007617,en,111,0,0,0,12,0,12,0,1,0,0,29,210,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
61800989,en,2946,0,0,0,13,0,10,1,2305,2607,46,2649,5431,0,1,0,0,0,0,0,0,6,2,0,6,0,0,0.0,0.0,1
346311833,en,2845,0,1,0,14,0,13,0,345,407,3,24524,27087,0,1,0,0,0,0,0,0,4,2,1,3,0,1,0.0,0.0,0
877311796654202880,en,27,0,0,1,8,1,10,0,0,0,0,51,344,0,0,1,0,0,0,0,0,5,0,28,0,0,0,0.0,0.0,1
789477845403709441,en,301,0,0,0,12,1,10,0,5,57,1,916,1380,0,1,1,0,0,0,0,0,3,0,11,0,0,0,0.0,0.0,1
416609250,en,2735,0,0,0,13,0,10,0,401,538,9,13166,44308,0,1,0,0,0,0,0,0,4,4,0,6,0,0,0.0,0.0,0
556166151,en,2496,0,0,0,14,0,12,1,25316,26700,75,1822,3250,0,1,0,0,0,0,0,0,27,4,2,3,0,1,0.05,0.67,0
387425809,en,2090,0,0,0,6,0,14,0,88,0,0,30,223,0,0,1,0,0,0,0,0,23,5,0,17,2,0,0.0,0.0,0
1941304344,en,1592,1,0,0,11,1,7,0,2133,4236,11,1302,3246,0,1,0,0,0,0,0,0,32,7,0,4,0,1,0.33,0.43,0
856426639,en,1773,0,0,0,13,0,9,0,328,0,2,2065,13249,0,1,0,0,0,0,0,0,1,0,1,10,0,0,0.0,0.0,0
33050731,en,3040,0,0,0,13,0,7,1,86,0,0,76,355,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0.42,0.58,0
24989559,en,3714,0,0,0,7,0,5,0,465,1315,14,5780,48849,0,1,0,0,0,0,0,0,22,5,0,2,0,1,0.7,0.97,0
1639681778,en,2115,0,0,0,9,0,11,0,24,216,1,797,5978,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
1193506729,en,2278,0,0,0,15,0,14,1,573,300,0,13268,10764,0,1,1,0,0,0,0,0,3,0,1,0,2,1,0.0,0.0,0
148268840,en,2645,0,1,0,13,0,8,0,6,28,0,989,1523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1622878968,en,2103,0,0,0,11,0,11,1,63,216,5,208,384,0,1,0,0,1,0,0,0,21,10,0,18,2,1,0.0,0.0,0
91686289,en,3460,0,0,0,7,0,11,0,484,287,11,263,112124,0,0,1,0,0,0,0,0,6,1,0,1,0,1,0.0,0.0,0
313715153,en,2900,0,0,0,13,0,8,1,758,1000,7,66978,11566,0,1,0,0,1,0,0,0,18,6,10,12,6,1,0.0,0.0,0
78622539,en,2841,0,1,0,19,0,13,1,18,0,1,26,203,0,0,0,0,0,0,0,0,16,2,0,4,0,1,0.19,0.38,0
553047073,en,1959,0,0,0,15,0,8,0,7,0,0,1569,2236,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
876862382915461120,en,28,0,0,1,15,1,15,0,0,0,0,12,150,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
769633309722763264,en,965,0,0,1,1,0,5,1,1002,46,2,13959,711,0,1,0,0,0,0,0,3,5,4,0,17,0,0,0.0,0.0,0
19399072,en,3698,0,0,0,4,1,5,0,49,168,0,2562,3175,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
237425641,en,3047,0,0,0,15,0,14,0,1931,2470,137,2857,10644,0,1,1,0,0,0,0,0,26,8,0,20,0,1,0.1,0.26,0
300213744,en,2283,0,1,0,18,0,10,1,28,31,0,600,835,0,1,0,0,0,0,0,0,4,1,0,3,0,1,0.0,0.0,1
2492024311,en,1198,0,0,0,5,0,12,1,5,0,3,909,968,0,0,0,0,1,0,0,0,11,2,1,3,0,1,0.32,0.48,0
877457245084110848,en,28,0,0,1,7,1,15,0,0,0,0,19,203,0,0,1,0,0,0,0,0,6,0,16,0,0,0,0.0,0.0,1
377795633,en,2795,0,0,0,3,1,13,0,1077,581,4,75559,24668,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0
3295508278,en,1456,0,0,0,11,1,12,0,167,286,5,4911,26824,0,1,1,0,0,0,0,0,7,3,2,2,0,0,0.0,0.0,0
1721023460,en,1446,0,0,0,11,0,11,0,3,29,0,901,1362,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
88931893,en,3474,0,0,0,10,0,10,0,245,206,1,109,3629,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
104313378,en,2781,0,0,0,10,0,10,0,249,0,0,1018,4527,0,1,0,0,1,0,0,0,10,5,4,2,0,1,0.0,0.0,0
792264142866354176,en,930,0,0,1,9,0,12,0,402,1319,0,13140,2749,0,1,1,0,0,0,0,0,4,1,4,11,0,0,0.0,0.0,1
50466609,en,3614,0,0,0,17,0,13,0,686,3688,38,11263,26243,0,1,0,0,0,1,0,0,24,11,0,111,1,0,0.0,0.1,0
18938334,en,3777,1,0,0,8,1,8,0,308,4985,31,839,23233,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
121967572,en,3347,0,0,0,17,0,11,1,32,53,1,226,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
1442520284,en,1558,0,0,0,4,1,7,0,14,11,0,330,463,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
35076832,en,3645,0,0,0,8,0,8,0,79,866,3,1030,2191,0,1,0,0,0,0,0,0,19,2,0,0,1,1,0.28,0.25,0
3168096045,en,1490,0,0,0,11,0,7,0,25,73,0,2553,3224,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
275655306,en,2337,0,0,0,10,0,8,1,79,0,0,681,904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877413012864421888,en,28,0,0,1,8,1,12,0,1,0,0,52,285,0,0,1,0,0,0,0,0,8,0,46,0,0,0,0.0,0.0,1
273694702,en,2964,0,0,0,15,0,14,1,74,309,7,2555,1843,0,1,0,0,0,0,0,0,18,8,0,15,0,1,0.0,0.5,1
772212672360247296,en,299,0,0,0,11,0,11,0,0,0,0,70,187,0,0,1,0,0,0,0,0,32,12,0,21,0,1,0.53,0.62,0
2341388376,en,1781,0,0,1,7,0,14,0,167,153,1,1740,4562,0,1,0,0,0,0,0,0,3,0,0,0,0,1,-0.5,1.0,0
904587577,en,2187,0,0,0,13,0,15,0,292,316,3,4329,4839,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2289086048,en,1319,0,0,0,17,0,14,0,191,0,0,2065,3053,0,1,1,0,0,0,0,0,17,3,0,4,0,1,0.0,0.1,0
2391512864,en,1258,0,0,0,10,1,7,0,11,0,0,2264,3086,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
174816579,en,2577,0,0,0,13,0,14,1,53,0,0,2182,3604,0,0,0,0,0,0,0,0,26,3,0,0,0,1,0.6,0.75,1
236229513,en,2418,1,1,0,8,0,11,0,1121,0,1,4944,30189,0,1,0,0,0,0,0,1,9,1,0,0,4,1,-0.12,0.38,1
315977587,en,2894,0,0,0,12,0,14,1,5109,849,75,4613,7257,0,1,0,0,0,0,0,0,25,11,0,28,2,1,0.03,0.13,0
4408686088,en,620,0,0,0,12,1,15,0,3,2,1,1001,1441,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
703155313,en,1857,0,0,0,6,0,15,0,30,51,1,1950,3650,0,1,0,0,0,0,0,0,20,3,0,6,0,1,0.47,0.78,1
874706419660058626,en,45,0,0,0,13,0,13,0,0,0,0,120,206,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3229047754,en,767,0,0,0,8,0,14,1,11,0,9,679,804,0,0,0,0,0,0,0,0,20,4,0,6,0,1,-0.1,0.4,1
15934862,en,3914,0,0,0,13,0,12,1,190,423,13,321,1619,0,0,0,0,0,0,0,0,17,4,0,2,0,1,0.15,0.75,0
20917635,en,3744,0,1,0,6,1,7,0,38,124,0,239,2477,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0.32,0.55,0
245988850,en,2340,0,1,0,9,0,7,0,55,0,0,28,123,0,0,0,0,0,0,0,0,5,1,0,2,0,1,0.5,0.6,0
876868437498363904,en,30,0,0,1,10,1,14,0,0,0,0,40,237,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
265895323,en,2355,0,0,1,2,0,8,0,37,25,0,1397,1922,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
53452098,en,2974,0,1,0,20,1,9,1,16,0,1,2508,3915,0,0,1,0,0,0,0,0,4,3,0,0,0,1,0.0,0.0,1
635931463,en,2498,0,1,0,9,0,9,0,419,609,3,8471,6907,0,1,1,0,0,0,0,0,9,4,0,12,0,1,0.0,0.0,0
877370784980717569,en,27,0,0,1,8,1,15,0,0,0,0,14,145,0,0,1,0,0,0,0,0,7,2,19,0,0,0,0.0,0.0,1
603290954,en,1902,0,0,0,6,1,9,0,38,0,1,800,1102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
911412732,en,1815,0,0,0,12,0,8,0,22,132,0,725,1159,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,1
609972403,en,1889,0,0,0,9,1,13,0,3,2,0,2229,3042,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877332725786476546,en,27,0,0,1,10,1,15,0,2,0,0,39,320,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
280194441,en,2959,0,1,0,14,0,13,0,440,728,7,11899,12782,0,1,1,0,0,0,0,0,8,1,0,1,0,1,0.34,0.49,0
163498938,en,3237,0,0,0,18,1,14,1,672,2348,8,7297,6956,0,1,0,0,0,0,0,0,13,3,2,9,0,1,-0.15,0.5,0
22249396,en,3731,0,0,0,12,0,12,0,1141,5001,53,2439,35505,0,1,0,0,0,0,0,0,10,1,0,14,0,1,0.0,0.0,0
218156400,en,2461,0,0,0,12,1,7,0,126,0,0,29,6792,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
898164979492323328,en,19,0,0,0,14,0,14,0,1,0,0,394,812,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0
772169744610983937,en,299,1,0,0,11,1,11,0,0,0,0,126,250,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0.0,0.0,0
772285825514110976,en,299,0,0,0,14,0,14,0,0,0,0,117,258,0,0,1,0,0,0,0,0,4,0,0,10,0,1,0.0,0.0,0
3245648312,en,1433,0,0,0,6,1,11,0,73,125,0,3850,2659,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
708977351514664961,en,528,0,0,0,20,0,6,0,6,22,0,667,847,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
505439699,en,2637,0,0,0,10,0,11,0,555,328,1,4315,16106,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0
333219284,en,2249,0,0,0,4,0,13,0,219,0,0,1068,2952,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
1887489559,en,2052,0,0,0,20,0,14,1,8,115,1,1080,3753,0,1,0,0,0,0,0,0,21,4,0,5,0,1,0.39,0.57,0
702730859032375300,en,1178,0,0,1,10,0,13,0,69,71,0,11409,2857,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877337259539800064,en,27,0,0,1,14,1,15,0,1,0,0,36,265,0,0,1,0,0,0,0,0,8,0,48,0,0,0,0.0,0.0,1
408231839,en,2074,0,0,0,9,0,9,0,75,0,0,143,6126,0,1,1,0,0,0,0,0,4,0,0,4,0,1,0.14,0.45,0
3144675845,en,933,0,0,0,19,0,13,0,9,157,1,1509,2076,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
832692751556698114,en,260,0,0,0,4,1,12,0,3,25,1,1093,1715,0,1,1,0,0,0,0,0,2,1,0,2,0,1,0.3,0.1,1
772342809475112960,en,299,0,0,0,13,0,11,0,1,0,0,68,197,0,0,1,0,0,0,0,0,8,4,0,1,0,1,0.0,0.0,0
772466598116548608,en,298,0,0,0,11,1,14,0,0,0,0,55,132,0,0,1,0,0,0,0,0,12,8,0,16,0,1,0.5,0.9,0
3183297860,en,776,0,0,0,20,0,11,0,12,0,25,2574,2754,0,1,0,0,0,0,0,0,19,6,0,12,0,1,0.13,0.27,1
875820516388597760,en,16,0,0,1,9,1,12,0,1,0,0,58,369,0,0,1,0,0,0,0,0,5,5,23,0,0,0,0.0,0.0,1
13833362,en,4098,0,0,0,13,0,14,0,59,368,0,682,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
2820162674,en,1064,0,1,0,5,0,7,0,7,48,1,2147,2895,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
531632887,en,2601,0,0,0,11,0,9,0,8,43,1,1650,2430,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
146686513,en,2645,0,0,0,7,1,10,0,4,4,1,1201,1811,0,1,1,0,0,0,0,0,1,0,16,0,0,0,0.0,0.0,1
17771444,en,3174,0,0,0,15,0,11,0,126,0,3,391,1251,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
59424019,en,3530,0,0,0,18,0,9,1,47,24,2,215,6609,0,0,0,0,0,0,0,0,26,4,0,6,0,1,0.25,0.5,0
23513173,en,3557,0,0,0,11,0,9,0,111,93,0,725,4766,0,1,0,0,0,0,0,0,4,0,0,4,0,1,-0.17,0.5,0
90718485,en,3317,0,0,0,16,0,13,0,5,13,0,2262,2280,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
44051445,en,3416,0,0,1,2,0,13,0,637,4944,6,1213,13063,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
179929090,en,3195,0,0,0,12,0,11,1,341,1165,9,1146,1174,0,1,1,0,1,0,0,1,18,7,0,7,0,0,0.0,0.5,0
389324454,en,2754,0,0,0,14,0,13,0,39,111,1,2342,3144,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
25154052,en,3713,0,0,0,13,0,7,0,112,280,2,6626,8025,0,1,0,0,0,0,0,0,5,2,1,3,0,1,0.0,0.0,0
824324258545467392,en,712,0,0,0,6,0,15,0,30,87,1,2140,2956,0,1,1,0,0,0,0,0,7,2,0,5,0,1,0.0,0.0,1
489105565,en,2105,0,0,0,6,0,10,0,373,257,2,4259,9451,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2988917119,en,1581,0,0,0,4,0,9,0,351,280,5,0,1604,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0.0,0.0,0
144504391,en,3194,0,0,0,12,1,10,1,75,245,0,2554,3572,0,0,1,0,0,0,0,0,4,1,0,1,0,1,0.0,0.0,1
785344189919744004,en,950,0,0,1,8,0,12,0,105,139,2,3802,3097,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.8,0.7,1
19380829,en,3767,0,0,0,5,0,5,1,1453946,7969,9095,1364,98134,1,1,0,0,0,0,0,1,13,6,0,5,0,1,1.0,0.3,0
591549157,en,2086,0,0,0,14,1,9,0,68,93,4,2449,3731,0,0,1,0,0,0,0,0,13,2,0,0,0,1,0.17,0.28,1
877320118077865984,en,27,0,0,1,13,1,15,0,1,0,0,29,288,0,0,1,0,0,0,0,0,20,5,83,0,0,0,0.0,0.0,1
152561264,en,2636,0,0,0,7,0,7,0,20,0,1,1419,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
287184345,en,2308,0,0,0,14,0,14,0,104,72,3,2385,3919,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,1
486271393,en,2656,0,0,0,14,0,13,0,466,3219,28,49801,24725,0,1,0,0,0,0,0,0,8,5,0,10,1,1,0.0,0.0,0
25000704,en,3081,0,0,0,7,1,8,0,20,0,0,2397,3155,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
152865799,en,3264,0,0,0,5,0,11,0,403,354,10,232,7924,0,1,0,0,0,0,0,0,8,1,0,1,0,1,0.25,1.0,0
2816619275,en,1683,0,0,1,5,0,7,1,232,232,9,31723,48785,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0.0,0.0,0
119987851,en,3361,0,0,1,5,0,9,0,383,1136,17,9875,26745,0,1,1,0,0,0,0,0,8,5,0,4,0,1,0.02,0.43,0
74417581,en,3450,0,0,0,12,0,11,0,35,36,0,1209,1797,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
892794832569028608,en,23,0,0,1,4,1,15,0,0,0,0,133,226,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0
450570129,en,2058,0,0,0,7,1,7,0,2,23,0,761,1149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
25665192,en,3078,0,0,0,11,1,10,0,13,0,1,1691,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
908746620,en,1912,0,0,0,7,0,8,0,45,33,1,2564,3575,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0.0,0.0,1
213085571,en,2475,0,0,0,12,1,12,0,47,70,0,2402,4656,0,1,0,0,0,0,0,0,9,2,0,0,0,1,-0.16,0.29,1
772247882653130752,en,299,0,0,0,17,1,15,0,0,0,0,62,192,0,0,1,0,0,0,0,0,2,3,0,3,0,1,0.0,0.0,0
819561372610691072,en,224,0,0,1,14,0,7,0,11,4,0,1963,2959,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
